Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110819/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.30
Liftedindex,12.86
LIFTcomputedusingvirtualtemperature,12.77
SWEATindex,272.30
Kindex,2.70
Crosstotalsindex,10.30
Verticaltotalsindex,20.30
Totalstotalsindex,30.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.04
Pres[hPa]oftheLiftedCondensationLevel,838.40
Meanmixedlayerpotentialtemperature,287.15
Meanmixedlayermixingratio,4.56
1000hPato500hPathickness,5478.00
Precipitablewater[mm]forentiresounding,11.69
