Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111213/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.32
Liftedindex,-0.82
LIFTcomputedusingvirtualtemperature,-1.31
SWEATindex,229.17
Kindex,6.50
Crosstotalsindex,14.30
Verticaltotalsindex,27.30
Totalstotalsindex,41.60
ConvectiveAvailablePotentialEnergy,60.26
CAPEusingvirtualtemperature,143.02
ConvectiveInhibition,-149.90
CINSusingvirtualtemperature,-89.61
EquilibrumLevel,402.86
EquilibrumLevelusingvirtualtemperature,395.65
LevelofFreeConvection,632.33
LFCTusingvirtualtemperature,767.13
BulkRichardsonNumber,1.05
BulkRichardsonNumberusingCAPV,2.49
Temp[K]oftheLiftedCondensationLevel,286.82
Pres[hPa]oftheLiftedCondensationLevel,882.79
Meanmixedlayerpotentialtemperature,297.23
Meanmixedlayermixingratio,11.28
1000hPato500hPathickness,5674.00
Precipitablewater[mm]forentiresounding,23.26
