Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110211/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.25
Liftedindex,2.14
LIFTcomputedusingvirtualtemperature,1.72
SWEATindex,168.00
Kindex,-7.30
Crosstotalsindex,17.50
Verticaltotalsindex,20.70
Totalstotalsindex,38.20
ConvectiveAvailablePotentialEnergy,21.39
CAPEusingvirtualtemperature,36.65
ConvectiveInhibition,-21.39
CINSusingvirtualtemperature,-10.79
EquilibrumLevel,731.80
EquilibrumLevelusingvirtualtemperature,731.35
LevelofFreeConvection,854.13
LFCTusingvirtualtemperature,899.47
BulkRichardsonNumber,4.72
BulkRichardsonNumberusingCAPV,8.09
Temp[K]oftheLiftedCondensationLevel,290.42
Pres[hPa]oftheLiftedCondensationLevel,943.94
Meanmixedlayerpotentialtemperature,295.26
Meanmixedlayermixingratio,13.33
1000hPato500hPathickness,5718.00
Precipitablewater[mm]forentiresounding,33.59
