Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150312/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.35
Liftedindex,1.12
LIFTcomputedusingvirtualtemperature,0.89
SWEATindex,166.19
Kindex,18.40
Crosstotalsindex,17.40
Verticaltotalsindex,21.30
Totalstotalsindex,38.70
ConvectiveAvailablePotentialEnergy,4.15
CAPEusingvirtualtemperature,19.30
ConvectiveInhibition,-9.21
CINSusingvirtualtemperature,-2.87
EquilibrumLevel,600.99
EquilibrumLevelusingvirtualtemperature,597.55
LevelofFreeConvection,882.08
LFCTusingvirtualtemperature,899.69
BulkRichardsonNumber,0.84
BulkRichardsonNumberusingCAPV,3.89
Temp[K]oftheLiftedCondensationLevel,289.00
Pres[hPa]oftheLiftedCondensationLevel,905.96
Meanmixedlayerpotentialtemperature,297.28
Meanmixedlayermixingratio,12.67
1000hPato500hPathickness,5706.00
Precipitablewater[mm]forentiresounding,35.02
