Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110226/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.91
Liftedindex,3.31
LIFTcomputedusingvirtualtemperature,2.86
SWEATindex,161.79
Kindex,20.50
Crosstotalsindex,17.70
Verticaltotalsindex,19.10
Totalstotalsindex,36.80
ConvectiveAvailablePotentialEnergy,43.57
CAPEusingvirtualtemperature,74.12
ConvectiveInhibition,-1.04
CINSusingvirtualtemperature,-0.50
EquilibrumLevel,678.16
EquilibrumLevelusingvirtualtemperature,673.06
LevelofFreeConvection,886.14
LFCTusingvirtualtemperature,892.77
BulkRichardsonNumber,3.08
BulkRichardsonNumberusingCAPV,5.24
Temp[K]oftheLiftedCondensationLevel,288.02
Pres[hPa]oftheLiftedCondensationLevel,900.58
Meanmixedlayerpotentialtemperature,296.78
Meanmixedlayermixingratio,11.95
1000hPato500hPathickness,5705.00
Precipitablewater[mm]forentiresounding,29.56
