Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120530/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.75
Liftedindex,4.17
LIFTcomputedusingvirtualtemperature,3.92
SWEATindex,156.79
Kindex,29.00
Crosstotalsindex,22.30
Verticaltotalsindex,22.30
Totalstotalsindex,44.60
ConvectiveAvailablePotentialEnergy,0.69
CAPEusingvirtualtemperature,3.77
ConvectiveInhibition,-45.14
CINSusingvirtualtemperature,-46.17
EquilibrumLevel,675.78
EquilibrumLevelusingvirtualtemperature,593.25
LevelofFreeConvection,687.26
LFCTusingvirtualtemperature,688.95
BulkRichardsonNumber,0.38
BulkRichardsonNumberusingCAPV,2.09
Temp[K]oftheLiftedCondensationLevel,285.84
Pres[hPa]oftheLiftedCondensationLevel,969.55
Meanmixedlayerpotentialtemperature,288.39
Meanmixedlayermixingratio,9.60
1000hPato500hPathickness,5552.00
Precipitablewater[mm]forentiresounding,28.14
