Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131203/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.79
Liftedindex,8.20
LIFTcomputedusingvirtualtemperature,7.93
SWEATindex,54.80
Kindex,-24.90
Crosstotalsindex,9.70
Verticaltotalsindex,17.70
Totalstotalsindex,27.40
ConvectiveAvailablePotentialEnergy,1.47
CAPEusingvirtualtemperature,2.43
ConvectiveInhibition,-4.02
CINSusingvirtualtemperature,-2.19
EquilibrumLevel,852.31
EquilibrumLevelusingvirtualtemperature,849.67
LevelofFreeConvection,855.17
LFCTusingvirtualtemperature,857.30
BulkRichardsonNumber,0.06
BulkRichardsonNumberusingCAPV,0.10
Temp[K]oftheLiftedCondensationLevel,282.06
Pres[hPa]oftheLiftedCondensationLevel,865.76
Meanmixedlayerpotentialtemperature,293.93
Meanmixedlayermixingratio,8.35
1000hPato500hPathickness,5657.00
Precipitablewater[mm]forentiresounding,15.60
