Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150528/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.82
Liftedindex,5.18
LIFTcomputedusingvirtualtemperature,4.91
SWEATindex,113.40
Kindex,18.50
Crosstotalsindex,16.50
Verticaltotalsindex,21.30
Totalstotalsindex,37.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.20
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-36.11
EquilibrumLevelusingvirtualtemperature,823.89
LFCTusingvirtualtemperature,834.85
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.01
Temp[K]oftheLiftedCondensationLevel,285.58
Pres[hPa]oftheLiftedCondensationLevel,941.45
Meanmixedlayerpotentialtemperature,290.56
Meanmixedlayermixingratio,9.72
1000hPato500hPathickness,5600.00
Precipitablewater[mm]forentiresounding,24.40
