Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130512/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.83
Liftedindex,3.04
LIFTcomputedusingvirtualtemperature,2.77
SWEATindex,135.23
Kindex,-5.30
Crosstotalsindex,20.10
Verticaltotalsindex,23.10
Totalstotalsindex,43.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.51
Pres[hPa]oftheLiftedCondensationLevel,964.06
Meanmixedlayerpotentialtemperature,289.54
Meanmixedlayermixingratio,10.11
1000hPato500hPathickness,5596.00
Precipitablewater[mm]forentiresounding,21.22
