Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150118/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.58
Liftedindex,-3.98
LIFTcomputedusingvirtualtemperature,-4.91
SWEATindex,34.98
Kindex,-4.10
Crosstotalsindex,2.90
Verticaltotalsindex,28.90
Totalstotalsindex,31.80
ConvectiveAvailablePotentialEnergy,1121.82
CAPEusingvirtualtemperature,1382.42
ConvectiveInhibition,-159.37
CINSusingvirtualtemperature,-78.99
EquilibrumLevel,227.68
EquilibrumLevelusingvirtualtemperature,227.35
LevelofFreeConvection,776.35
LFCTusingvirtualtemperature,809.69
BulkRichardsonNumber,278.31
BulkRichardsonNumberusingCAPV,342.96
Temp[K]oftheLiftedCondensationLevel,291.70
Pres[hPa]oftheLiftedCondensationLevel,886.42
Meanmixedlayerpotentialtemperature,301.94
Meanmixedlayermixingratio,15.43
1000hPato500hPathickness,5757.00
Precipitablewater[mm]forentiresounding,22.51
