Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160315/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.00
Liftedindex,2.33
LIFTcomputedusingvirtualtemperature,2.01
SWEATindex,173.79
Kindex,9.60
Crosstotalsindex,16.20
Verticaltotalsindex,18.70
Totalstotalsindex,34.90
ConvectiveAvailablePotentialEnergy,13.41
CAPEusingvirtualtemperature,19.49
ConvectiveInhibition,-7.47
CINSusingvirtualtemperature,-4.92
EquilibrumLevel,835.93
EquilibrumLevelusingvirtualtemperature,831.86
LevelofFreeConvection,882.24
LFCTusingvirtualtemperature,883.82
BulkRichardsonNumber,160.74
BulkRichardsonNumberusingCAPV,233.65
Temp[K]oftheLiftedCondensationLevel,289.75
Pres[hPa]oftheLiftedCondensationLevel,912.17
Meanmixedlayerpotentialtemperature,297.47
Meanmixedlayermixingratio,13.21
1000hPato500hPathickness,5736.00
Precipitablewater[mm]forentiresounding,32.43
