Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150124/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.79
Liftedindex,1.55
LIFTcomputedusingvirtualtemperature,1.07
SWEATindex,211.22
Kindex,33.90
Crosstotalsindex,19.80
Verticaltotalsindex,21.50
Totalstotalsindex,41.30
ConvectiveAvailablePotentialEnergy,1.07
CAPEusingvirtualtemperature,8.61
ConvectiveInhibition,-74.32
CINSusingvirtualtemperature,-61.23
EquilibrumLevel,550.43
EquilibrumLevelusingvirtualtemperature,532.79
LevelofFreeConvection,650.11
LFCTusingvirtualtemperature,659.57
BulkRichardsonNumber,0.06
BulkRichardsonNumberusingCAPV,0.48
Temp[K]oftheLiftedCondensationLevel,291.67
Pres[hPa]oftheLiftedCondensationLevel,938.55
Meanmixedlayerpotentialtemperature,297.02
Meanmixedlayermixingratio,14.54
1000hPato500hPathickness,5734.00
Precipitablewater[mm]forentiresounding,48.81
