Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101224/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.51
Liftedindex,-2.54
LIFTcomputedusingvirtualtemperature,-2.76
SWEATindex,231.00
Kindex,31.70
Crosstotalsindex,22.30
Verticaltotalsindex,23.70
Totalstotalsindex,46.00
ConvectiveAvailablePotentialEnergy,228.99
CAPEusingvirtualtemperature,326.96
ConvectiveInhibition,-0.79
CINSusingvirtualtemperature,-0.41
EquilibrumLevel,366.72
EquilibrumLevelusingvirtualtemperature,361.98
LevelofFreeConvection,934.03
LFCTusingvirtualtemperature,935.17
BulkRichardsonNumber,9.33
BulkRichardsonNumberusingCAPV,13.33
Temp[K]oftheLiftedCondensationLevel,292.53
Pres[hPa]oftheLiftedCondensationLevel,936.93
Meanmixedlayerpotentialtemperature,298.04
Meanmixedlayermixingratio,15.37
1000hPato500hPathickness,5736.00
Precipitablewater[mm]forentiresounding,49.39
