Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131013/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.84
Liftedindex,2.88
LIFTcomputedusingvirtualtemperature,2.69
SWEATindex,94.02
Kindex,-8.50
Crosstotalsindex,-15.90
Verticaltotalsindex,31.10
Totalstotalsindex,15.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.89
Pres[hPa]oftheLiftedCondensationLevel,864.79
Meanmixedlayerpotentialtemperature,295.93
Meanmixedlayermixingratio,9.47
1000hPato500hPathickness,5691.00
Precipitablewater[mm]forentiresounding,23.02
