Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130604/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.98
Liftedindex,9.68
LIFTcomputedusingvirtualtemperature,9.55
SWEATindex,72.01
Kindex,-24.70
Crosstotalsindex,13.30
Verticaltotalsindex,24.30
Totalstotalsindex,37.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,275.71
Pres[hPa]oftheLiftedCondensationLevel,851.33
Meanmixedlayerpotentialtemperature,288.70
Meanmixedlayermixingratio,5.44
1000hPato500hPathickness,5589.00
Precipitablewater[mm]forentiresounding,11.62
