Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150502/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.24
Liftedindex,2.56
LIFTcomputedusingvirtualtemperature,2.26
SWEATindex,50.99
Kindex,-22.30
Crosstotalsindex,13.30
Verticaltotalsindex,26.30
Totalstotalsindex,39.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.34
Pres[hPa]oftheLiftedCondensationLevel,913.41
Meanmixedlayerpotentialtemperature,291.81
Meanmixedlayermixingratio,9.23
1000hPato500hPathickness,5602.00
Precipitablewater[mm]forentiresounding,14.43
