Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160330/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.97
Liftedindex,1.86
LIFTcomputedusingvirtualtemperature,1.31
SWEATindex,66.59
Kindex,21.30
Crosstotalsindex,9.50
Verticaltotalsindex,24.50
Totalstotalsindex,34.00
ConvectiveAvailablePotentialEnergy,3.06
CAPEusingvirtualtemperature,14.72
ConvectiveInhibition,-1.23
CINSusingvirtualtemperature,-0.36
EquilibrumLevel,552.41
EquilibrumLevelusingvirtualtemperature,550.09
LevelofFreeConvection,897.43
LFCTusingvirtualtemperature,904.02
BulkRichardsonNumber,0.72
BulkRichardsonNumberusingCAPV,3.46
Temp[K]oftheLiftedCondensationLevel,288.99
Pres[hPa]oftheLiftedCondensationLevel,907.90
Meanmixedlayerpotentialtemperature,297.09
Meanmixedlayermixingratio,12.64
1000hPato500hPathickness,5710.00
Precipitablewater[mm]forentiresounding,35.06
