Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100625/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.50
Liftedindex,9.41
LIFTcomputedusingvirtualtemperature,9.22
SWEATindex,81.01
Kindex,6.60
Crosstotalsindex,15.00
Verticaltotalsindex,19.10
Totalstotalsindex,34.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.37
Pres[hPa]oftheLiftedCondensationLevel,930.30
Meanmixedlayerpotentialtemperature,288.27
Meanmixedlayermixingratio,7.93
1000hPato500hPathickness,5574.00
Precipitablewater[mm]forentiresounding,20.05
