Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150916/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.92
Liftedindex,6.25
LIFTcomputedusingvirtualtemperature,5.95
SWEATindex,92.01
Kindex,11.70
Crosstotalsindex,12.70
Verticaltotalsindex,22.70
Totalstotalsindex,35.40
ConvectiveAvailablePotentialEnergy,40.14
CAPEusingvirtualtemperature,61.14
ConvectiveInhibition,-238.81
CINSusingvirtualtemperature,-186.23
EquilibrumLevel,568.15
EquilibrumLevelusingvirtualtemperature,567.10
LevelofFreeConvection,674.13
LFCTusingvirtualtemperature,703.02
BulkRichardsonNumber,1.93
BulkRichardsonNumberusingCAPV,2.95
Temp[K]oftheLiftedCondensationLevel,284.17
Pres[hPa]oftheLiftedCondensationLevel,902.79
Meanmixedlayerpotentialtemperature,292.60
Meanmixedlayermixingratio,9.23
1000hPato500hPathickness,5602.00
Precipitablewater[mm]forentiresounding,20.48
