Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110302/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.82
Liftedindex,-0.86
LIFTcomputedusingvirtualtemperature,-1.16
SWEATindex,122.80
Kindex,32.60
Crosstotalsindex,16.70
Verticaltotalsindex,28.70
Totalstotalsindex,45.40
ConvectiveAvailablePotentialEnergy,176.87
CAPEusingvirtualtemperature,219.41
ConvectiveInhibition,-327.09
CINSusingvirtualtemperature,-273.33
EquilibrumLevel,347.88
EquilibrumLevelusingvirtualtemperature,347.60
LevelofFreeConvection,688.53
LFCTusingvirtualtemperature,698.34
BulkRichardsonNumber,88.16
BulkRichardsonNumberusingCAPV,109.36
Temp[K]oftheLiftedCondensationLevel,290.72
Pres[hPa]oftheLiftedCondensationLevel,920.82
Meanmixedlayerpotentialtemperature,297.67
Meanmixedlayermixingratio,13.95
1000hPato500hPathickness,5743.00
Precipitablewater[mm]forentiresounding,42.85
