Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100331/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.66
Liftedindex,-1.52
LIFTcomputedusingvirtualtemperature,-1.90
SWEATindex,160.79
Kindex,22.80
Crosstotalsindex,20.60
Verticaltotalsindex,23.90
Totalstotalsindex,44.50
ConvectiveAvailablePotentialEnergy,370.55
CAPEusingvirtualtemperature,495.56
ConvectiveInhibition,-7.10
CINSusingvirtualtemperature,-2.68
EquilibrumLevel,334.81
EquilibrumLevelusingvirtualtemperature,334.29
LevelofFreeConvection,856.45
LFCTusingvirtualtemperature,928.82
BulkRichardsonNumber,81.33
BulkRichardsonNumberusingCAPV,108.76
Temp[K]oftheLiftedCondensationLevel,292.06
Pres[hPa]oftheLiftedCondensationLevel,963.22
Meanmixedlayerpotentialtemperature,295.22
Meanmixedlayermixingratio,14.52
1000hPato500hPathickness,5684.00
Precipitablewater[mm]forentiresounding,39.93
