Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151008/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.77
Liftedindex,3.15
LIFTcomputedusingvirtualtemperature,2.80
SWEATindex,175.21
Kindex,5.40
Crosstotalsindex,20.20
Verticaltotalsindex,21.30
Totalstotalsindex,41.50
ConvectiveAvailablePotentialEnergy,26.56
CAPEusingvirtualtemperature,35.78
ConvectiveInhibition,-6.03
CINSusingvirtualtemperature,-5.85
EquilibrumLevel,750.11
EquilibrumLevelusingvirtualtemperature,746.11
LevelofFreeConvection,874.82
LFCTusingvirtualtemperature,877.83
BulkRichardsonNumber,1.85
BulkRichardsonNumberusingCAPV,2.49
Temp[K]oftheLiftedCondensationLevel,285.86
Pres[hPa]oftheLiftedCondensationLevel,917.10
Meanmixedlayerpotentialtemperature,293.03
Meanmixedlayermixingratio,10.18
1000hPato500hPathickness,5627.00
Precipitablewater[mm]forentiresounding,27.14
