Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101118/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.60
Liftedindex,-1.22
LIFTcomputedusingvirtualtemperature,-1.44
SWEATindex,148.40
Kindex,3.70
Crosstotalsindex,18.50
Verticaltotalsindex,22.50
Totalstotalsindex,41.00
ConvectiveAvailablePotentialEnergy,195.24
CAPEusingvirtualtemperature,303.59
ConvectiveInhibition,-5.28
CINSusingvirtualtemperature,-0.28
EquilibrumLevel,450.54
EquilibrumLevelusingvirtualtemperature,450.18
LevelofFreeConvection,895.44
LFCTusingvirtualtemperature,919.97
BulkRichardsonNumber,44.58
BulkRichardsonNumberusingCAPV,69.32
Temp[K]oftheLiftedCondensationLevel,289.96
Pres[hPa]oftheLiftedCondensationLevel,924.05
Meanmixedlayerpotentialtemperature,296.59
Meanmixedlayermixingratio,13.22
1000hPato500hPathickness,5668.00
Precipitablewater[mm]forentiresounding,35.33
