Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130401/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.77
Liftedindex,2.47
LIFTcomputedusingvirtualtemperature,2.02
SWEATindex,162.18
Kindex,14.90
Crosstotalsindex,20.50
Verticaltotalsindex,22.30
Totalstotalsindex,42.80
ConvectiveAvailablePotentialEnergy,7.00
CAPEusingvirtualtemperature,17.44
ConvectiveInhibition,-43.81
CINSusingvirtualtemperature,-38.37
EquilibrumLevel,721.34
EquilibrumLevelusingvirtualtemperature,715.76
LevelofFreeConvection,778.22
LFCTusingvirtualtemperature,795.82
BulkRichardsonNumber,0.23
BulkRichardsonNumberusingCAPV,0.58
Temp[K]oftheLiftedCondensationLevel,288.39
Pres[hPa]oftheLiftedCondensationLevel,935.01
Meanmixedlayerpotentialtemperature,293.99
Meanmixedlayermixingratio,11.79
1000hPato500hPathickness,5662.00
Precipitablewater[mm]forentiresounding,30.42
