Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140901/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.67
Liftedindex,1.44
LIFTcomputedusingvirtualtemperature,1.16
SWEATindex,39.01
Kindex,-23.90
Crosstotalsindex,16.30
Verticaltotalsindex,25.30
Totalstotalsindex,41.60
ConvectiveAvailablePotentialEnergy,46.09
CAPEusingvirtualtemperature,59.46
ConvectiveInhibition,-53.81
CINSusingvirtualtemperature,-33.64
EquilibrumLevel,746.11
EquilibrumLevelusingvirtualtemperature,745.74
LevelofFreeConvection,827.63
LFCTusingvirtualtemperature,840.69
BulkRichardsonNumber,3.85
BulkRichardsonNumberusingCAPV,4.97
Temp[K]oftheLiftedCondensationLevel,284.51
Pres[hPa]oftheLiftedCondensationLevel,923.69
Meanmixedlayerpotentialtemperature,291.05
Meanmixedlayermixingratio,9.23
1000hPato500hPathickness,5572.00
Precipitablewater[mm]forentiresounding,17.30
