Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150513/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,15.77
Liftedindex,11.03
LIFTcomputedusingvirtualtemperature,10.87
SWEATindex,75.00
Kindex,-33.90
Crosstotalsindex,-16.50
Verticaltotalsindex,25.50
Totalstotalsindex,9.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.03
Pres[hPa]oftheLiftedCondensationLevel,837.61
Meanmixedlayerpotentialtemperature,291.43
Meanmixedlayermixingratio,6.09
1000hPato500hPathickness,5624.00
Precipitablewater[mm]forentiresounding,9.24
