Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130724/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,13.25
Liftedindex,11.99
LIFTcomputedusingvirtualtemperature,11.90
SWEATindex,199.47
Kindex,-18.50
Crosstotalsindex,3.70
Verticaltotalsindex,23.70
Totalstotalsindex,27.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,271.82
Pres[hPa]oftheLiftedCondensationLevel,843.75
Meanmixedlayerpotentialtemperature,285.36
Meanmixedlayermixingratio,4.17
1000hPato500hPathickness,5469.00
Precipitablewater[mm]forentiresounding,7.79
