Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150403/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-1.08
Liftedindex,-2.24
LIFTcomputedusingvirtualtemperature,-2.43
SWEATindex,205.39
Kindex,29.60
Crosstotalsindex,23.60
Verticaltotalsindex,23.90
Totalstotalsindex,47.50
ConvectiveAvailablePotentialEnergy,489.27
CAPEusingvirtualtemperature,584.44
ConvectiveInhibition,-7.23
CINSusingvirtualtemperature,-3.51
EquilibrumLevel,249.61
EquilibrumLevelusingvirtualtemperature,248.78
LevelofFreeConvection,912.63
LFCTusingvirtualtemperature,920.77
BulkRichardsonNumber,268.82
BulkRichardsonNumberusingCAPV,321.11
Temp[K]oftheLiftedCondensationLevel,291.22
Pres[hPa]oftheLiftedCondensationLevel,933.62
Meanmixedlayerpotentialtemperature,297.00
Meanmixedlayermixingratio,14.20
1000hPato500hPathickness,5696.00
Precipitablewater[mm]forentiresounding,45.71
