Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101121/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.76
Liftedindex,4.69
LIFTcomputedusingvirtualtemperature,4.73
SWEATindex,130.21
Kindex,15.80
Crosstotalsindex,16.40
Verticaltotalsindex,18.70
Totalstotalsindex,35.10
ConvectiveAvailablePotentialEnergy,28.27
CAPEusingvirtualtemperature,44.93
ConvectiveInhibition,-0.42
CINSusingvirtualtemperature,0.00
EquilibrumLevel,800.07
EquilibrumLevelusingvirtualtemperature,797.15
LevelofFreeConvection,895.03
LFCTusingvirtualtemperature,898.04
BulkRichardsonNumber,74.50
BulkRichardsonNumberusingCAPV,118.39
Temp[K]oftheLiftedCondensationLevel,285.17
Pres[hPa]oftheLiftedCondensationLevel,898.04
Meanmixedlayerpotentialtemperature,294.08
Meanmixedlayermixingratio,9.94
1000hPato500hPathickness,5645.00
Precipitablewater[mm]forentiresounding,29.02
