Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110625/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.08
Liftedindex,6.84
LIFTcomputedusingvirtualtemperature,6.63
SWEATindex,68.59
Kindex,-5.50
Crosstotalsindex,14.70
Verticaltotalsindex,20.70
Totalstotalsindex,35.40
ConvectiveAvailablePotentialEnergy,1.01
CAPEusingvirtualtemperature,4.58
ConvectiveInhibition,-61.20
CINSusingvirtualtemperature,-45.70
EquilibrumLevel,786.84
EquilibrumLevelusingvirtualtemperature,781.75
LevelofFreeConvection,807.44
LFCTusingvirtualtemperature,824.75
BulkRichardsonNumber,0.37
BulkRichardsonNumberusingCAPV,1.68
Temp[K]oftheLiftedCondensationLevel,283.43
Pres[hPa]oftheLiftedCondensationLevel,937.73
Meanmixedlayerpotentialtemperature,288.69
Meanmixedlayermixingratio,8.45
1000hPato500hPathickness,5561.00
Precipitablewater[mm]forentiresounding,16.80
