Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150920/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.94
Liftedindex,2.01
LIFTcomputedusingvirtualtemperature,1.79
SWEATindex,40.41
Kindex,18.90
Crosstotalsindex,19.70
Verticaltotalsindex,25.70
Totalstotalsindex,45.40
ConvectiveAvailablePotentialEnergy,1.93
CAPEusingvirtualtemperature,22.78
ConvectiveInhibition,-41.08
CINSusingvirtualtemperature,-25.06
EquilibrumLevel,659.93
EquilibrumLevelusingvirtualtemperature,657.75
LevelofFreeConvection,772.06
LFCTusingvirtualtemperature,826.82
BulkRichardsonNumber,0.11
BulkRichardsonNumberusingCAPV,1.31
Temp[K]oftheLiftedCondensationLevel,281.75
Pres[hPa]oftheLiftedCondensationLevel,898.75
Meanmixedlayerpotentialtemperature,290.48
Meanmixedlayermixingratio,7.86
1000hPato500hPathickness,5526.00
Precipitablewater[mm]forentiresounding,18.96
