Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121011/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.01
Liftedindex,-3.15
LIFTcomputedusingvirtualtemperature,-3.32
SWEATindex,271.21
Kindex,26.80
Crosstotalsindex,23.20
Verticaltotalsindex,24.70
Totalstotalsindex,47.90
ConvectiveAvailablePotentialEnergy,1014.15
CAPEusingvirtualtemperature,1105.72
ConvectiveInhibition,-2.24
CINSusingvirtualtemperature,-1.17
EquilibrumLevel,249.69
EquilibrumLevelusingvirtualtemperature,249.69
LevelofFreeConvection,929.21
LFCTusingvirtualtemperature,935.12
BulkRichardsonNumber,15.45
BulkRichardsonNumberusingCAPV,16.85
Temp[K]oftheLiftedCondensationLevel,291.01
Pres[hPa]oftheLiftedCondensationLevel,948.14
Meanmixedlayerpotentialtemperature,295.49
Meanmixedlayermixingratio,13.79
1000hPato500hPathickness,5646.00
Precipitablewater[mm]forentiresounding,38.47
