Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100317/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.62
Liftedindex,3.17
LIFTcomputedusingvirtualtemperature,2.65
SWEATindex,179.42
Kindex,-2.10
Crosstotalsindex,16.50
Verticaltotalsindex,19.70
Totalstotalsindex,36.20
ConvectiveAvailablePotentialEnergy,62.45
CAPEusingvirtualtemperature,100.03
ConvectiveInhibition,-5.71
CINSusingvirtualtemperature,-5.08
EquilibrumLevel,710.59
EquilibrumLevelusingvirtualtemperature,650.77
LevelofFreeConvection,914.97
LFCTusingvirtualtemperature,919.37
BulkRichardsonNumber,3.34
BulkRichardsonNumberusingCAPV,5.35
Temp[K]oftheLiftedCondensationLevel,289.77
Pres[hPa]oftheLiftedCondensationLevel,940.39
Meanmixedlayerpotentialtemperature,294.91
Meanmixedlayermixingratio,12.83
1000hPato500hPathickness,5687.00
Precipitablewater[mm]forentiresounding,31.18
