Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150129/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.87
Liftedindex,1.52
LIFTcomputedusingvirtualtemperature,1.12
SWEATindex,286.76
Kindex,31.50
Crosstotalsindex,21.90
Verticaltotalsindex,24.90
Totalstotalsindex,46.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.52
Pres[hPa]oftheLiftedCondensationLevel,881.34
Meanmixedlayerpotentialtemperature,296.03
Meanmixedlayermixingratio,10.36
1000hPato500hPathickness,5674.00
Precipitablewater[mm]forentiresounding,29.94
