Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140925/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.47
Liftedindex,2.84
LIFTcomputedusingvirtualtemperature,2.71
SWEATindex,151.41
Kindex,23.50
Crosstotalsindex,19.30
Verticaltotalsindex,24.30
Totalstotalsindex,43.60
ConvectiveAvailablePotentialEnergy,21.11
CAPEusingvirtualtemperature,26.29
ConvectiveInhibition,-75.57
CINSusingvirtualtemperature,-63.13
EquilibrumLevel,569.83
EquilibrumLevelusingvirtualtemperature,569.52
LevelofFreeConvection,786.83
LFCTusingvirtualtemperature,790.51
BulkRichardsonNumber,1.34
BulkRichardsonNumberusingCAPV,1.67
Temp[K]oftheLiftedCondensationLevel,284.32
Pres[hPa]oftheLiftedCondensationLevel,905.97
Meanmixedlayerpotentialtemperature,292.47
Meanmixedlayermixingratio,9.30
1000hPato500hPathickness,5588.00
Precipitablewater[mm]forentiresounding,28.48
