Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121219/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.83
Liftedindex,-3.96
LIFTcomputedusingvirtualtemperature,-4.45
SWEATindex,147.59
Kindex,28.10
Crosstotalsindex,18.30
Verticaltotalsindex,26.30
Totalstotalsindex,44.60
ConvectiveAvailablePotentialEnergy,1248.45
CAPEusingvirtualtemperature,1409.20
ConvectiveInhibition,-1.70
CINSusingvirtualtemperature,-0.89
EquilibrumLevel,226.80
EquilibrumLevelusingvirtualtemperature,226.58
LevelofFreeConvection,935.01
LFCTusingvirtualtemperature,940.39
BulkRichardsonNumber,122.67
BulkRichardsonNumberusingCAPV,138.47
Temp[K]oftheLiftedCondensationLevel,293.92
Pres[hPa]oftheLiftedCondensationLevel,953.51
Meanmixedlayerpotentialtemperature,297.96
Meanmixedlayermixingratio,16.50
1000hPato500hPathickness,5737.00
Precipitablewater[mm]forentiresounding,44.14
