Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120813/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.88
Liftedindex,2.86
LIFTcomputedusingvirtualtemperature,2.73
SWEATindex,127.60
Kindex,1.10
Crosstotalsindex,24.50
Verticaltotalsindex,28.30
Totalstotalsindex,52.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.61
Pres[hPa]oftheLiftedCondensationLevel,893.91
Meanmixedlayerpotentialtemperature,286.65
Meanmixedlayermixingratio,5.93
1000hPato500hPathickness,5464.00
Precipitablewater[mm]forentiresounding,14.61
