Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151031/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.91
Liftedindex,5.95
LIFTcomputedusingvirtualtemperature,5.76
SWEATindex,107.19
Kindex,12.70
Crosstotalsindex,18.90
Verticaltotalsindex,19.10
Totalstotalsindex,38.00
ConvectiveAvailablePotentialEnergy,12.29
CAPEusingvirtualtemperature,14.42
ConvectiveInhibition,-0.01
CINSusingvirtualtemperature,0.00
EquilibrumLevel,818.04
EquilibrumLevelusingvirtualtemperature,816.06
LevelofFreeConvection,876.73
LFCTusingvirtualtemperature,878.39
BulkRichardsonNumber,0.54
BulkRichardsonNumberusingCAPV,0.63
Temp[K]oftheLiftedCondensationLevel,283.00
Pres[hPa]oftheLiftedCondensationLevel,881.86
Meanmixedlayerpotentialtemperature,293.36
Meanmixedlayermixingratio,8.74
1000hPato500hPathickness,5625.00
Precipitablewater[mm]forentiresounding,25.67
