Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100715/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.30
Liftedindex,12.03
LIFTcomputedusingvirtualtemperature,11.94
SWEATindex,149.72
Kindex,-23.70
Crosstotalsindex,5.30
Verticaltotalsindex,24.30
Totalstotalsindex,29.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,272.09
Pres[hPa]oftheLiftedCondensationLevel,829.33
Meanmixedlayerpotentialtemperature,287.04
Meanmixedlayermixingratio,4.30
1000hPato500hPathickness,5565.00
Precipitablewater[mm]forentiresounding,7.75
