Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140212/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.06
Liftedindex,2.05
LIFTcomputedusingvirtualtemperature,1.64
SWEATindex,146.19
Kindex,16.50
Crosstotalsindex,17.90
Verticaltotalsindex,25.90
Totalstotalsindex,43.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.91
Pres[hPa]oftheLiftedCondensationLevel,877.63
Meanmixedlayerpotentialtemperature,296.79
Meanmixedlayermixingratio,10.69
1000hPato500hPathickness,5710.00
Precipitablewater[mm]forentiresounding,29.07
