Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130612/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-2.91
Liftedindex,-3.69
LIFTcomputedusingvirtualtemperature,-3.91
SWEATindex,318.39
Kindex,27.90
Crosstotalsindex,27.10
Verticaltotalsindex,27.70
Totalstotalsindex,54.80
ConvectiveAvailablePotentialEnergy,381.01
CAPEusingvirtualtemperature,448.37
ConvectiveInhibition,-7.45
CINSusingvirtualtemperature,-6.21
EquilibrumLevel,360.90
EquilibrumLevelusingvirtualtemperature,359.42
LevelofFreeConvection,904.75
LFCTusingvirtualtemperature,911.28
BulkRichardsonNumber,21.28
BulkRichardsonNumberusingCAPV,25.04
Temp[K]oftheLiftedCondensationLevel,289.31
Pres[hPa]oftheLiftedCondensationLevel,969.70
Meanmixedlayerpotentialtemperature,291.88
Meanmixedlayermixingratio,12.06
1000hPato500hPathickness,5606.00
Precipitablewater[mm]forentiresounding,34.94
