Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161022/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.17
Liftedindex,5.43
LIFTcomputedusingvirtualtemperature,5.36
SWEATindex,92.81
Kindex,18.70
Crosstotalsindex,11.30
Verticaltotalsindex,23.30
Totalstotalsindex,34.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.26
Pres[hPa]oftheLiftedCondensationLevel,882.70
Meanmixedlayerpotentialtemperature,294.59
Meanmixedlayermixingratio,9.51
1000hPato500hPathickness,5663.00
Precipitablewater[mm]forentiresounding,32.09
