Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160121/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.76
Liftedindex,7.38
LIFTcomputedusingvirtualtemperature,7.10
SWEATindex,144.01
Kindex,-9.70
Crosstotalsindex,14.30
Verticaltotalsindex,22.30
Totalstotalsindex,36.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.69
Pres[hPa]oftheLiftedCondensationLevel,885.63
Meanmixedlayerpotentialtemperature,296.82
Meanmixedlayermixingratio,11.14
1000hPato500hPathickness,5753.00
Precipitablewater[mm]forentiresounding,27.50
