Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130905/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.54
Liftedindex,5.29
LIFTcomputedusingvirtualtemperature,5.10
SWEATindex,65.00
Kindex,-15.10
Crosstotalsindex,12.30
Verticaltotalsindex,21.30
Totalstotalsindex,33.60
ConvectiveAvailablePotentialEnergy,2.60
CAPEusingvirtualtemperature,9.18
ConvectiveInhibition,-25.82
CINSusingvirtualtemperature,-15.19
EquilibrumLevel,828.77
EquilibrumLevelusingvirtualtemperature,827.59
LevelofFreeConvection,856.01
LFCTusingvirtualtemperature,874.02
BulkRichardsonNumber,0.11
BulkRichardsonNumberusingCAPV,0.37
Temp[K]oftheLiftedCondensationLevel,282.08
Pres[hPa]oftheLiftedCondensationLevel,912.16
Meanmixedlayerpotentialtemperature,289.60
Meanmixedlayermixingratio,7.93
1000hPato500hPathickness,5575.00
Precipitablewater[mm]forentiresounding,13.93
