Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120705/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.57
Liftedindex,9.66
LIFTcomputedusingvirtualtemperature,9.56
SWEATindex,78.21
Kindex,-13.10
Crosstotalsindex,20.50
Verticaltotalsindex,24.30
Totalstotalsindex,44.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,274.93
Pres[hPa]oftheLiftedCondensationLevel,869.32
Meanmixedlayerpotentialtemperature,286.17
Meanmixedlayermixingratio,5.05
1000hPato500hPathickness,5497.00
Precipitablewater[mm]forentiresounding,14.98
