Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100717/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.13
Liftedindex,8.93
LIFTcomputedusingvirtualtemperature,8.80
SWEATindex,46.00
Kindex,1.10
Crosstotalsindex,15.70
Verticaltotalsindex,22.70
Totalstotalsindex,38.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.89
Pres[hPa]oftheLiftedCondensationLevel,895.29
Meanmixedlayerpotentialtemperature,286.83
Meanmixedlayermixingratio,6.05
1000hPato500hPathickness,5528.00
Precipitablewater[mm]forentiresounding,11.39
