Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140328/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.08
Liftedindex,0.61
LIFTcomputedusingvirtualtemperature,-0.01
SWEATindex,231.02
Kindex,30.00
Crosstotalsindex,20.80
Verticaltotalsindex,22.50
Totalstotalsindex,43.30
ConvectiveAvailablePotentialEnergy,0.04
CAPEusingvirtualtemperature,7.25
ConvectiveInhibition,-154.36
CINSusingvirtualtemperature,-113.12
EquilibrumLevel,476.63
EquilibrumLevelusingvirtualtemperature,474.95
LevelofFreeConvection,572.70
LFCTusingvirtualtemperature,596.95
BulkRichardsonNumber,0.01
BulkRichardsonNumberusingCAPV,1.47
Temp[K]oftheLiftedCondensationLevel,292.50
Pres[hPa]oftheLiftedCondensationLevel,970.58
Meanmixedlayerpotentialtemperature,295.03
Meanmixedlayermixingratio,14.80
1000hPato500hPathickness,5730.00
Precipitablewater[mm]forentiresounding,44.57
