Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161018/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.53
Liftedindex,11.76
LIFTcomputedusingvirtualtemperature,11.64
SWEATindex,40.99
Kindex,-24.10
Crosstotalsindex,2.30
Verticaltotalsindex,22.30
Totalstotalsindex,24.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.33
Pres[hPa]oftheLiftedCondensationLevel,803.77
Meanmixedlayerpotentialtemperature,290.95
Meanmixedlayermixingratio,4.86
1000hPato500hPathickness,5624.00
Precipitablewater[mm]forentiresounding,8.97
