Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121020/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.50
Liftedindex,1.73
LIFTcomputedusingvirtualtemperature,1.35
SWEATindex,95.22
Kindex,25.50
Crosstotalsindex,16.90
Verticaltotalsindex,30.90
Totalstotalsindex,47.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.09
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-681.53
EquilibrumLevelusingvirtualtemperature,583.38
LFCTusingvirtualtemperature,589.86
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.01
Temp[K]oftheLiftedCondensationLevel,284.92
Pres[hPa]oftheLiftedCondensationLevel,879.34
Meanmixedlayerpotentialtemperature,295.60
Meanmixedlayermixingratio,10.05
1000hPato500hPathickness,5697.00
Precipitablewater[mm]forentiresounding,25.49
