Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160503/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.67
Liftedindex,0.84
LIFTcomputedusingvirtualtemperature,0.31
SWEATindex,81.99
Kindex,-16.30
Crosstotalsindex,13.70
Verticaltotalsindex,24.70
Totalstotalsindex,38.40
ConvectiveAvailablePotentialEnergy,1.46
CAPEusingvirtualtemperature,6.04
ConvectiveInhibition,-132.78
CINSusingvirtualtemperature,-91.17
EquilibrumLevel,353.72
EquilibrumLevelusingvirtualtemperature,351.29
LevelofFreeConvection,745.71
LFCTusingvirtualtemperature,764.98
BulkRichardsonNumber,0.07
BulkRichardsonNumberusingCAPV,0.28
Temp[K]oftheLiftedCondensationLevel,289.85
Pres[hPa]oftheLiftedCondensationLevel,943.35
Meanmixedlayerpotentialtemperature,294.74
Meanmixedlayermixingratio,12.87
1000hPato500hPathickness,5688.00
Precipitablewater[mm]forentiresounding,25.28
