Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130125/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.43
Liftedindex,0.16
LIFTcomputedusingvirtualtemperature,0.03
SWEATindex,214.02
Kindex,29.00
Crosstotalsindex,17.20
Verticaltotalsindex,20.30
Totalstotalsindex,37.50
ConvectiveAvailablePotentialEnergy,178.71
CAPEusingvirtualtemperature,244.85
ConvectiveInhibition,-6.71
CINSusingvirtualtemperature,-0.73
EquilibrumLevel,456.36
EquilibrumLevelusingvirtualtemperature,450.70
LevelofFreeConvection,889.20
LFCTusingvirtualtemperature,917.17
BulkRichardsonNumber,24.46
BulkRichardsonNumberusingCAPV,33.51
Temp[K]oftheLiftedCondensationLevel,293.54
Pres[hPa]oftheLiftedCondensationLevel,948.61
Meanmixedlayerpotentialtemperature,298.01
Meanmixedlayermixingratio,16.19
1000hPato500hPathickness,5742.00
Precipitablewater[mm]forentiresounding,52.77
