PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1016.0,5,27.4,14.4,45,10.25,140,13,299.2,329.4,301.0
1014.0,22,25.8,12.8,44,9.24,141,13,297.8,324.9,299.4
1000.0,145,24.6,13.6,50,9.88,145,17,297.8,326.8,299.5
956.0,534,20.6,13.0,62,9.95,150,21,297.5,326.7,299.3
925.0,819,17.6,12.6,72,10.00,155,19,297.3,326.6,299.1
850.0,1535,11.4,8.6,83,8.31,160,17,298.1,322.6,299.6
848.0,1555,11.2,9.1,87,8.62,161,17,298.1,323.5,299.6
842.0,1614,12.6,3.6,54,5.92,163,16,300.1,318.0,301.2
837.0,1664,12.6,8.4,76,8.33,164,15,300.6,325.5,302.2
822.0,1817,12.2,8.2,77,8.37,169,12,301.8,326.9,303.3
820.0,1837,12.1,7.9,76,8.24,170,12,301.9,326.6,303.4
784.0,2213,10.2,3.2,62,6.18,165,13,303.8,322.7,304.9
778.0,2277,10.4,-3.6,37,3.78,164,13,304.6,316.5,305.3
770.0,2363,9.6,1.6,57,5.61,163,13,304.7,322.0,305.7
753.0,2548,8.4,1.4,61,5.66,160,14,305.3,322.8,306.4
750.0,2581,8.3,0.1,56,5.18,160,14,305.6,321.7,306.5
738.0,2715,8.0,-5.0,39,3.59,152,12,306.6,318.1,307.3
727.0,2839,8.3,-13.1,20,1.92,145,10,308.3,314.7,308.6
716.0,2965,8.6,-21.4,10,0.97,147,7,310.0,313.3,310.1
700.0,3151,7.8,-22.2,10,0.93,150,3,311.1,314.3,311.3
672.0,3481,5.9,-22.3,11,0.96,0,0,312.6,316.0,312.8
621.0,4120,2.2,-22.4,14,1.03,155,10,315.5,319.1,315.7
574.0,4757,-1.5,-22.5,18,1.10,160,17,318.3,322.2,318.6
537.0,5284,-5.3,-21.3,27,1.31,151,16,319.9,324.6,320.2
514.0,5625,-7.6,-25.5,22,0.94,145,16,321.1,324.5,321.3
500.0,5840,-9.1,-28.1,20,0.76,155,14,321.9,324.7,322.0
479.0,6166,-11.3,-32.1,16,0.54,165,12,323.1,325.2,323.2
419.0,7183,-18.2,-44.6,8,0.17,105,10,326.9,327.6,327.0
413.0,7293,-18.9,-45.9,7,0.15,110,11,327.3,328.0,327.4
400.0,7530,-20.9,-42.9,12,0.22,120,14,327.7,328.6,327.8
370.0,8091,-25.6,-48.3,10,0.13,140,12,328.9,329.5,329.0
341.0,8678,-30.4,-54.0,8,0.07,105,10,330.1,330.4,330.1
325.0,9023,-33.3,-57.3,7,0.05,116,8,330.7,330.9,330.7
300.0,9580,-36.9,-61.9,6,0.03,135,4,333.2,333.4,333.2
294.0,9719,-37.9,-56.9,12,0.06,79,1,333.8,334.0,333.8
293.0,9742,-38.0,-57.2,12,0.06,70,1,333.9,334.1,333.9
280.0,10051,-39.7,-61.4,8,0.04,305,10,335.8,336.0,335.9
253.0,10739,-43.5,-70.8,3,0.01,305,19,340.2,340.2,340.2
250.0,10820,-43.9,-71.9,3,0.01,305,18,340.7,340.7,340.7
242.0,11038,-45.0,-72.2,3,0.01,285,19,342.1,342.2,342.1
231.0,11349,-46.7,-72.7,4,0.01,300,21,344.2,344.2,344.2
212.0,11913,-51.7,-75.7,4,0.01,286,28,344.9,345.0,344.9
204.0,12162,-53.1,-77.2,4,0.01,280,31,346.5,346.5,346.5
200.0,12290,-53.9,-77.9,4,0.00,280,28,347.2,347.3,347.2
174.0,13173,-58.4,-81.6,4,0.00,310,35,354.0,354.0,354.0
166.0,13471,-59.9,-82.9,3,0.00,308,40,356.2,356.2,356.2
154.0,13937,-62.1,,,,305,47,360.1,,360.1
150.0,14100,-62.9,,,,305,46,361.5,,361.5
148.0,14183,-62.7,,,,303,45,363.3,,363.3
131.0,14914,-67.3,,,,285,37,367.9,,367.9
110.0,15962,-73.9,,,,305,35,374.4,,374.4
100.0,16520,-72.7,,,,310,31,387.0,,387.0
94.0,16881,-73.8,,,,300,37,391.7,,391.7
88.0,17267,-75.0,,,,270,25,396.7,,396.7
85.8,17415,-75.5,,,,268,23,398.7,,398.7
79.0,17895,-74.6,,,,260,16,410.0,,410.0
78.0,17969,-74.5,,,,253,15,411.8,,411.8
73.4,18328,-69.7,,,,220,9,429.1,,429.1
70.0,18610,-70.7,,,,195,5,432.8,,432.8
68.8,18712,-71.3,,,,181,6,433.7,,433.7
65.0,19051,-69.4,,,,135,10,445.0,,445.0
62.0,19332,-67.8,,,,60,16,454.6,,454.6
61.5,19380,-67.5,,,,57,15,456.2,,456.2
59.0,19628,-68.8,,,,40,12,458.8,,458.8
57.2,19814,-69.7,,,,51,11,460.8,,460.8
54.7,20082,-65.3,,,,66,9,476.8,,476.8
54.0,20161,-65.0,,,,70,9,479.2,,479.2
53.0,20275,-64.7,,,,95,14,482.6,,482.6
51.1,20497,-63.9,,,,82,21,489.4,,489.4
50.0,20630,-64.7,,,,75,25,490.6,,490.6
48.0,20880,-64.3,,,,50,19,497.3,,497.3
43.0,21553,-63.2,,,,90,10,515.8,,515.8
40.7,21890,-62.7,,,,85,11,525.3,,525.3
37.0,22485,-57.5,,,,75,12,553.1,,553.1
36.2,22622,-56.3,,,,95,10,559.7,,559.7
36.0,22657,-56.2,,,,100,10,560.8,,560.8
34.0,23022,-55.4,,,,110,8,572.3,,572.3
30.0,23820,-53.5,,,,85,22,598.2,,598.2
29.1,24017,-53.1,,,,81,25,604.5,,604.5
29.0,24039,-53.1,,,,80,25,605.0,,605.0
26.0,24741,-54.2,,,,45,28,621.1,,621.1
24.0,25255,-55.0,,,,75,26,633.2,,633.2
23.8,25309,-55.1,,,,74,28,634.4,,634.4
23.0,25529,-54.5,,,,70,34,642.5,,642.5
22.0,25816,-53.6,,,,80,22,653.2,,653.2
21.0,26116,-52.8,,,,95,27,664.5,,664.5
20.0,26430,-51.9,,,,90,30,676.6,,676.6
15.4,28142,-46.9,,,,85,35,745.5,,745.5
15.0,,,,,,85,35,,,
