Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100915/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,20.97
Liftedindex,17.07
LIFTcomputedusingvirtualtemperature,17.12
SWEATindex,171.99
Kindex,-57.10
Crosstotalsindex,-21.70
Verticaltotalsindex,20.30
Totalstotalsindex,-1.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.82
Pres[hPa]oftheLiftedCondensationLevel,791.72
Meanmixedlayerpotentialtemperature,292.73
Meanmixedlayermixingratio,5.11
1000hPato500hPathickness,5682.00
Precipitablewater[mm]forentiresounding,8.35
