Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160612/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.57
Liftedindex,9.87
LIFTcomputedusingvirtualtemperature,10.06
SWEATindex,166.21
Kindex,-6.40
Crosstotalsindex,18.40
Verticaltotalsindex,19.50
Totalstotalsindex,37.90
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.97
Pres[hPa]oftheLiftedCondensationLevel,925.21
Meanmixedlayerpotentialtemperature,288.31
Meanmixedlayermixingratio,7.75
1000hPato500hPathickness,5600.00
Precipitablewater[mm]forentiresounding,27.72
