Stationidentifier,YBBN
Stationnumber,94578
Observationtime,151116/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.19
Liftedindex,0.65
LIFTcomputedusingvirtualtemperature,0.35
SWEATindex,86.00
Kindex,22.10
Crosstotalsindex,19.10
Verticaltotalsindex,26.10
Totalstotalsindex,45.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,2.39
ConvectiveInhibition,-185.98
CINSusingvirtualtemperature,-149.09
EquilibrumLevel,629.89
EquilibrumLevelusingvirtualtemperature,627.00
LevelofFreeConvection,632.93
LFCTusingvirtualtemperature,657.08
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.07
Temp[K]oftheLiftedCondensationLevel,282.93
Pres[hPa]oftheLiftedCondensationLevel,873.68
Meanmixedlayerpotentialtemperature,294.07
Meanmixedlayermixingratio,8.78
1000hPato500hPathickness,5593.00
Precipitablewater[mm]forentiresounding,25.27
