Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100831/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.96
Liftedindex,9.96
LIFTcomputedusingvirtualtemperature,9.79
SWEATindex,40.00
Kindex,-23.90
Crosstotalsindex,11.50
Verticaltotalsindex,18.50
Totalstotalsindex,30.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,1.32
ConvectiveInhibition,-62.92
CINSusingvirtualtemperature,-48.55
EquilibrumLevel,768.57
EquilibrumLevelusingvirtualtemperature,766.57
LevelofFreeConvection,774.69
LFCTusingvirtualtemperature,791.28
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,1.14
Temp[K]oftheLiftedCondensationLevel,280.88
Pres[hPa]oftheLiftedCondensationLevel,898.42
Meanmixedlayerpotentialtemperature,289.62
Meanmixedlayermixingratio,7.41
1000hPato500hPathickness,5601.00
Precipitablewater[mm]forentiresounding,16.49
