Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160101/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.97
Liftedindex,7.09
LIFTcomputedusingvirtualtemperature,6.76
SWEATindex,293.53
Kindex,-23.40
Crosstotalsindex,15.20
Verticaltotalsindex,17.70
Totalstotalsindex,32.90
ConvectiveAvailablePotentialEnergy,5.22
CAPEusingvirtualtemperature,7.77
ConvectiveInhibition,-7.86
CINSusingvirtualtemperature,-4.37
EquilibrumLevel,823.64
EquilibrumLevelusingvirtualtemperature,820.76
LevelofFreeConvection,846.24
LFCTusingvirtualtemperature,849.70
BulkRichardsonNumber,2.86
BulkRichardsonNumberusingCAPV,4.26
Temp[K]oftheLiftedCondensationLevel,283.89
Pres[hPa]oftheLiftedCondensationLevel,862.09
Meanmixedlayerpotentialtemperature,296.20
Meanmixedlayermixingratio,9.49
1000hPato500hPathickness,5727.00
Precipitablewater[mm]forentiresounding,20.75
