Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110707/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,23.30
Liftedindex,23.25
LIFTcomputedusingvirtualtemperature,23.16
SWEATindex,167.99
Kindex,-5.70
Crosstotalsindex,-4.30
Verticaltotalsindex,12.70
Totalstotalsindex,8.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,270.05
Pres[hPa]oftheLiftedCondensationLevel,796.44
Meanmixedlayerpotentialtemperature,288.20
Meanmixedlayermixingratio,3.85
1000hPato500hPathickness,5617.00
Precipitablewater[mm]forentiresounding,15.37
