Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101205/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.47
Liftedindex,0.27
LIFTcomputedusingvirtualtemperature,0.08
SWEATindex,182.42
Kindex,33.00
Crosstotalsindex,22.80
Verticaltotalsindex,25.30
Totalstotalsindex,48.10
ConvectiveAvailablePotentialEnergy,8.84
CAPEusingvirtualtemperature,19.28
ConvectiveInhibition,-122.30
CINSusingvirtualtemperature,-104.27
EquilibrumLevel,529.15
EquilibrumLevelusingvirtualtemperature,501.13
LevelofFreeConvection,642.65
LFCTusingvirtualtemperature,661.92
BulkRichardsonNumber,1.52
BulkRichardsonNumberusingCAPV,3.31
Temp[K]oftheLiftedCondensationLevel,289.64
Pres[hPa]oftheLiftedCondensationLevel,950.51
Meanmixedlayerpotentialtemperature,293.88
Meanmixedlayermixingratio,12.60
1000hPato500hPathickness,5670.00
Precipitablewater[mm]forentiresounding,41.05
