Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160211/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.66
Liftedindex,-0.67
LIFTcomputedusingvirtualtemperature,-1.24
SWEATindex,150.59
Kindex,2.20
Crosstotalsindex,19.00
Verticaltotalsindex,22.90
Totalstotalsindex,41.90
ConvectiveAvailablePotentialEnergy,77.72
CAPEusingvirtualtemperature,149.26
ConvectiveInhibition,-13.65
CINSusingvirtualtemperature,-3.98
EquilibrumLevel,454.49
EquilibrumLevelusingvirtualtemperature,447.93
LevelofFreeConvection,865.93
LFCTusingvirtualtemperature,886.86
BulkRichardsonNumber,93.76
BulkRichardsonNumberusingCAPV,180.06
Temp[K]oftheLiftedCondensationLevel,289.20
Pres[hPa]oftheLiftedCondensationLevel,905.16
Meanmixedlayerpotentialtemperature,297.56
Meanmixedlayermixingratio,12.86
1000hPato500hPathickness,5698.00
Precipitablewater[mm]forentiresounding,26.21
