Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160305/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.62
Liftedindex,2.92
LIFTcomputedusingvirtualtemperature,2.50
SWEATindex,171.21
Kindex,-1.60
Crosstotalsindex,18.40
Verticaltotalsindex,19.30
Totalstotalsindex,37.70
ConvectiveAvailablePotentialEnergy,14.41
CAPEusingvirtualtemperature,21.64
ConvectiveInhibition,-10.54
CINSusingvirtualtemperature,-5.25
EquilibrumLevel,804.81
EquilibrumLevelusingvirtualtemperature,769.41
LevelofFreeConvection,898.94
LFCTusingvirtualtemperature,907.92
BulkRichardsonNumber,0.90
BulkRichardsonNumberusingCAPV,1.36
Temp[K]oftheLiftedCondensationLevel,289.95
Pres[hPa]oftheLiftedCondensationLevel,926.15
Meanmixedlayerpotentialtemperature,296.39
Meanmixedlayermixingratio,13.19
1000hPato500hPathickness,5721.00
Precipitablewater[mm]forentiresounding,31.52
