Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130723/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,19.77
Liftedindex,13.58
LIFTcomputedusingvirtualtemperature,13.45
SWEATindex,91.01
Kindex,-25.70
Crosstotalsindex,-15.30
Verticaltotalsindex,19.70
Totalstotalsindex,4.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,277.30
Pres[hPa]oftheLiftedCondensationLevel,889.55
Meanmixedlayerpotentialtemperature,286.74
Meanmixedlayermixingratio,5.85
1000hPato500hPathickness,5529.00
Precipitablewater[mm]forentiresounding,13.17
