Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150611/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.54
Liftedindex,0.78
LIFTcomputedusingvirtualtemperature,0.51
SWEATindex,134.60
Kindex,-5.10
Crosstotalsindex,21.70
Verticaltotalsindex,24.10
Totalstotalsindex,45.80
ConvectiveAvailablePotentialEnergy,38.42
CAPEusingvirtualtemperature,54.93
ConvectiveInhibition,-16.24
CINSusingvirtualtemperature,-9.01
EquilibrumLevel,453.89
EquilibrumLevelusingvirtualtemperature,444.30
LevelofFreeConvection,870.55
LFCTusingvirtualtemperature,894.47
BulkRichardsonNumber,62.26
BulkRichardsonNumberusingCAPV,89.02
Temp[K]oftheLiftedCondensationLevel,286.01
Pres[hPa]oftheLiftedCondensationLevel,940.22
Meanmixedlayerpotentialtemperature,291.10
Meanmixedlayermixingratio,10.02
1000hPato500hPathickness,5590.00
Precipitablewater[mm]forentiresounding,23.29
