Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101020/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.91
Liftedindex,3.34
LIFTcomputedusingvirtualtemperature,3.03
SWEATindex,102.01
Kindex,24.10
Crosstotalsindex,19.00
Verticaltotalsindex,22.10
Totalstotalsindex,41.10
ConvectiveAvailablePotentialEnergy,11.41
CAPEusingvirtualtemperature,26.43
ConvectiveInhibition,-5.19
CINSusingvirtualtemperature,-1.01
EquilibrumLevel,697.37
EquilibrumLevelusingvirtualtemperature,695.24
LevelofFreeConvection,752.56
LFCTusingvirtualtemperature,897.98
BulkRichardsonNumber,3.48
BulkRichardsonNumberusingCAPV,8.06
Temp[K]oftheLiftedCondensationLevel,284.47
Pres[hPa]oftheLiftedCondensationLevel,908.05
Meanmixedlayerpotentialtemperature,292.43
Meanmixedlayermixingratio,9.37
1000hPato500hPathickness,5593.00
Precipitablewater[mm]forentiresounding,24.81
